name,intro,url,opentype,englishName,definition,explanation,extend
宣传,"宣传是一种专门为了服务特定议题(议事日程，agenda)的讯息表现手法。在西方，宣传原本的含意是「散播哲学的论点或见解」，但现在最常被放在政治脉络（环境）中使用，特别是指政府或政治团体支持的运作。同样的手法用于企业或产品上时，通常则被称为公关[公共关系]或广告。运用各种符号传播一定的观念以影响人们的思想和行动的社会行为。
",http://www.baike.com/wiki/%E5%AE%A3%E4%BC%A0,,,,,
宣泄法,"宣泄法讲述的是宣泄的四种途径。分别是学会倾诉[词语] 、高歌释放音乐 、以静制动 、痛哭[词语]。
",http://www.baike.com/wiki/%E5%AE%A3%E6%B3%84%E6%B3%95,"心理学 宣泄 方法 行为意识 ","catharsis method",,,
家族治疗学,"Haley，1971) 。 [1]
",http://www.baike.com/wiki/%E5%AE%B6%E6%97%8F%E6%B2%BB%E7%96%97%E5%AD%A6,"心理学 心理学术语 ",,,,
富拉尼人,"　　富拉尼人（汉语拼音：Fu la ni ren；英语：Fulani），非洲西部的跨界民族。又称菲拉尼人、富拉人、富尔人、颇尔人、富尔贝人等。为非洲第四大族，仅次于埃及人、豪萨人和阿尔及利亚人。分布在西非和中非广大地区：西临大西洋，东达乍得湖，北起萨赫勒地区，南及喀麦隆高原。分属尼日利亚、几内亚、塞内加尔、马里、喀麦隆、尼日尔、布基纳法索、贝宁、几内亚比绍、塞拉利昂、冈比亚、佛得角、加纳、多哥、毛里塔尼亚和乍得等国。属柏柏尔人和苏丹尼格罗人的混血人种。使用富拉尼语(又称富尔富尔德语)，属尼日尔-科尔多凡语系尼日尔-刚果语族。有以拉丁字母为基础的拼音文字。多信伊斯兰教，部分信基督教或保持万物有灵信仰、自然崇拜和祖先崇拜。关于富拉尼人的民族来源，众说纷纭。富拉尼人发祥于非洲大陆塞内加尔河流域及其南部的福塔托罗高地。本为游牧民族，经过600年的迁徙，社会经济发生了深刻变化。在扩散过程中与当地各族杂居混合，形成几个较大的聚居区，但多数已融化于其他民族之中，失去其本族语言，放弃游牧生活，改营农业、手工业或商业，皈依伊斯兰教。富拉尼人的传统社会，多行一夫多妻制，以牧畜作聘礼。各妻室独居。盛行嫡堂兄妹成婚和兄死弟及的习俗。按父系续谱、居住和继承财产。在游牧富拉尼人中流行不落夫家的习俗。社会分化为贵族、平民和奴隶等级，各种艺人被视为贱民阶层，实行等级内婚。富拉尼人多以农耕为生，兼事各种手工业或商业；部分人从事畜牧业，饲养长角牛，多过季节性游牧生活。
",http://zy.zwbk.org/index.php?title=%E5%AF%8C%E6%8B%89%E5%B0%BC%E4%BA%BA,,,,,
寡居效应,"寡居效应（The Widowhood Effect），通常指的是许多年迈的夫妻在失去伴侣之后也相继去世，相关研究发现丧偶会增加夫妻伴侣的死亡率，这种情况被称为“寡居效应”，通过研究发现寡居效应不仅对老年人成立，而且对三四十岁的成年人也同样成立，寡居效应最长可以持续10年时间。
",http://www.baike.com/wiki/%E5%AF%A1%E5%B1%85%E6%95%88%E5%BA%94,"健康 心理学 心理学术语 生活 社会现象 ",,,,
对偶比较法,"对偶比较法是把所有要比较的刺激配成对，然后一对一对地呈现，让被试者依据刺激的某一特性进行比较，并做出判断这种特性在两个刺激中的哪一个上表现得更为突出。
",http://www.baike.com/wiki/%E5%AF%B9%E5%81%B6%E6%AF%94%E8%BE%83%E6%B3%95,"心理学 心理学名词 心理学术语 社会科学 神经学 神经科学 神经科学与心理学 科学 ",,,,
对朝心理战,"“对朝心理战”是指别国对朝鲜进行的一种融合了政治、经济、外交和文化的心理战。这种以人类的心理为战场，有计划地采用各种手段，对人的认知、情感和意志施加影响，在无形中打击‘敌人’的心志，以最小的代价换取最大胜利和利益。2010年5月24日，韩方就“天安号事件”表示，为杜绝朝鲜威胁和挑衅，决定从当天起恢复6年前中断的“对朝心理战”。
",http://www.baike.com/wiki/%E5%AF%B9%E6%9C%9D%E5%BF%83%E7%90%86%E6%88%98,"国际关系 心理学 政治 概念 社会 ",,,,
对比,,http://www.baike.com/wiki/%E5%AF%B9%E6%AF%94,,,,,
对比律,"在性质或特点上相反的事物容易发生联想。有些事物在某一种同特性中具有较大的差异。由此差异容易引起联想。
",http://www.baike.com/wiki/%E5%AF%B9%E6%AF%94%E5%BE%8B,"心理学 心理学名词 心理学术语 社会科学 神经科学 神经科学与心理学 科学 ",,,,
对比联想,"对比联想是指对于性质或特点相反的事物的联想。两种事物在性质、大小、外观等方面存在相反的特点，人们在认知到一种事物时会从反面想到另一种事物。在大城市生活的居民，经常面临交通阻塞这样头痛的问题，有些房地产广告就从这一角度出发，引导消费者设想没有交通烦恼的美好景象，如果购买了他们的房产，会避免大城市经常面对的交通烦恼。
",http://www.baike.com/wiki/%E5%AF%B9%E6%AF%94%E8%81%94%E6%83%B3,"心理学 心理学名词 心理学术语 社会科学 神经学 神经科学 神经科学与心理学 科学 ",,对于性质或特点相反的事物的联想,,
小三综合征,"小三综合征，是指婚姻外第三者因为社会各种压力所造成的心理障碍，以至于影响“小三”的心理和生活。
",http://www.baike.com/wiki/%E5%B0%8F%E4%B8%89%E7%BB%BC%E5%90%88%E5%BE%81,"心理学 社会 心理健康 心理问题 ",,,,
小群体,"小群体，亦称初级群体，最初是由美国社会学家库利提出来的。他在1909年出版的著作《社会组织》中，把家庭、邻里、儿童游戏群称为初级群体。他认为，初级群体“具有亲密的面对面交往和合作等特征。这些群体之所以是初级的，其意义是多方面的，但主要是指它们对于个人的社会性和个人理想的形成是基本的”。根据库利的解释，所谓初级群体，就是由面对面的互动所形成的，具有亲密的人际关系的社会群体。
",http://www.baike.com/wiki/%E5%B0%8F%E7%BE%A4%E4%BD%93,"心理学 心理学名词 心理学术语 社会科学 神经科学 科学 ",,,,
少年心理学,"研究少年期个体的心理特征及其发展规律的发展心理学分支。传统上是把它作为儿童心理学的一个组成部分。它主要研究少年的智力发展、个性发展、情感和意志发展、青春期发育及心理卫生等问题。少年期的心理发展有既不同于儿童期，也不同于青年期的独具的特征。从生理方面的变化看，少年期是青春发育开始的时期，不论是生长发育，还是第二性征的出现，都经历着剧烈的变化。
",http://www.baike.com/wiki/%E5%B0%91%E5%B9%B4%E5%BF%83%E7%90%86%E5%AD%A6,"少年 心理学 心理学术语 教育 社会科学 神经科学 科学 儿童心理学 ",,,,
尧人,"　　尧人（汉语拼音：Yaoren），非洲东南部的民族。又称阿查瓦人、阿贾瓦人、穆贾诺人。主要分布在马拉维湖的东部和南部，属尼格罗人种班图类型。社会文化与东班图各族相近。使用尧语，属尼日尔-科尔多凡语系尼日尔-刚果语族。无文字。大部分人兼用斯瓦希里语。多信伊斯兰教，属逊尼派，部分人信仰万物有灵。主要从事刀耕火种农业，在马拉维境内畜牧业和渔业占一定地位。部分人在种植场和城市作工谋生。婚姻行一夫多妻制，各妻室独居。有兄终弟及的习俗。男女均行成年仪式。按母系续谱、居住、继承财产和酋长地位。受斯瓦希里人的文化影响较大，除语言和宗教外，住宅和服饰均带阿拉伯色彩。制陶、编织、银饰别具特色。
",http://zy.zwbk.org/index.php?title=%E5%B0%A7%E4%BA%BA,,,,,
尼安德特人,"　　尼安德特人（Neanderthal man），早期智人阶段的人类化石。简称尼人。因1856年最早发现于德国杜塞尔多夫附近尼安德特河谷的一个山洞中而得名。尼人分布很广，西起欧洲的西班牙和法国，东到中亚的乌兹别克斯坦，南到巴勒斯坦，北到北纬53°线。年代最早的距今达20万年左右，最晚的距今约4万年。尼人化石常与莫斯特文化共存。狭义的尼安德特人，仅指尼安德特河谷发现的人类化石。尼安德特河谷的尼人化石包括颅骨和部分肢骨，没有动物化石和文化遗物共存。法国东南部拉沙佩勒-欧赛恩茨（圣沙拜尔）附近山洞中发现的尼人为一近乎完整的男性骨架，是迄今发现的尼人化石中保存得最完好的一具，通常被认为是尼人的代表，称作圣沙拜尔人。在许多尼人遗址中，发现有大量的火灰堆。在德国的莫斯特文化遗址中还发现过干的菌类，可能被用作引火物。表明这时的人类已能人工燃火。这时开始有埋葬死者的习俗。还用食物、工具甚至花卉等为死者随葬。
",http://zy.zwbk.org/index.php?title=%E5%B0%BC%E5%AE%89%E5%BE%B7%E7%89%B9%E4%BA%BA,,,,,
岱人,"　　岱人（汉语拼音：Dɑiren；英语：Tay），亚洲中南半岛越南少数民族。又称岱依人、土人。
",http://zy.zwbk.org/index.php?title=%E5%B2%B1%E4%BA%BA,,,,,
工业心理学,"　　工业心理学（汉语拼音：ɡonɡye xinlixue；英语：industrial psychology），应用于工业领域的心理学分支。主要研究在工作中人的行为规律及其心理学基础，并将所获得的行为准则运用于工业生产领域，解决人类工作中的问题。工业心理学包括管理心理学、劳动心理学、工程心理学、人事心理学、消费者心理学等。
",http://zy.zwbk.org/index.php?title=%E5%B7%A5%E4%B8%9A%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
工作动机,"工作动机是一种心理状态，指的是一系列激发与工作绩效相关的行为[汉语词语]，并决定这些行为的形式[汉语词语]、方向、强度和持续时间的内部与外部力量。动机是个体动力系统的重要组成部分，是行为的原动力，也是行为的直接驱动力量。在1975年Steer和Porter对『工作动机』定义为：影响工作情境中行为之激发、导向与持久的状态。工作动机是一种心理状态，指的是一系列激发与工作绩效相关的行为，并决定这些行为的形式、方向、强度和持续时间的内部与外部力量。动机是个体动力系统的重要组成部分，是行为的原动力，也是行为的直接驱动力量。
工作动机是最有效能、，是一种使个体努力工作，高质量创新并不断完善自己工作的动机。对中国企业人员而言，工作动机主要表现为自我决定、追求胜任、关系取向、他人评价[汉语词语]、外在报酬与工作愉悦
",http://www.baike.com/wiki/%E5%B7%A5%E4%BD%9C%E5%8A%A8%E6%9C%BA,"企业 心理学 经济 经济学 企业学 ",,,,
工作狂,"“工作狂”，以前，在日本、中国等许多国家的词典中，“工作狂”均被列为褒义词，或至少不算是贬义词。不少人（其中多数是企业老板、单位领导）还觉得，“工作狂”的“忘我工作”为本企业或本单位带来了巨大的效益，而且为同事们树立了模范的榜样，故多数“工作狂”往往被评为“先进典型”，成了“骨干”或“红人”。“工作狂”属心理变态，在各单位的低、中级管理人员中尤为常见。影视作品有日本电视剧“工作狂”。
",http://www.baike.com/wiki/%E5%B7%A5%E4%BD%9C%E7%8B%82,,,,,
工商管理心理学,"工商管理心理学是指将心理学的原理原则，运用于解决工商企业界的问题之科学。即，在研究有关涉及产品与劳务的生产、营销、分配、交易、消费与服务等人类行为问题。研究方法一般有：观察法、问卷调查法、晤谈法、测验法、统计法、实验法等。
",http://www.baike.com/wiki/%E5%B7%A5%E5%95%86%E7%AE%A1%E7%90%86%E5%BF%83%E7%90%86%E5%AD%A6,"学科名 心理学 社会科学 科学 ",,,,
工程心理学,"　　工程心理学（汉语拼音：ɡonɡchenɡ xinlixue；英语：engineering psychology），研究人在人机系统中信息加工的特点、能力和局限性的心理学分支学科。又称应用认知心理学或应用实验心理学。人类工效学研究的课题比工程心理学更加广泛。
",http://zy.zwbk.org/index.php?title=%E5%B7%A5%E7%A8%8B%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
巫伟鑫,,http://www.baike.com/wiki/%E5%B7%AB%E4%BC%9F%E9%91%AB,"心理学 社会科学 科学 巫伟鑫 布兰妮·斯皮尔斯 ",,,,
差时症,"差时症，一种出现在国内独立制做动画短片《李献计历险记》中的病症，临床表现为：①把一段短暂的时间，在感觉上漫长化。每秒都被延伸到无比漫长，好像永无尽头；② 把一段极长的时间，在感官上短暂化。 实际上现实医学中应该是没有这种病症的，在《李献计历险记》里所谓的差时症其实就是指被爱情所伤害后的一种难以治疗的心理病症，属于艺术化的表现。现实中，这也是一种常见的心理状态，有时觉得时间过得很快，有时觉得时间过得非常的漫长。
",http://www.baike.com/wiki/%E5%B7%AE%E6%97%B6%E7%97%87,"IN词 健康 心理学 生活 疾病 失恋 ",,,,
