name,intro,url,opentype,englishName,definition,explanation,extend
吸烟心理,"吸烟[不健康行为]在很大程度上是一种心理需求、一种习惯和一种心理依赖，吸烟时的动作也能反映出的一个人内心的文化。多年来，中国烟草一直保持着多个“世界第一“。调查数据显示，中国吸烟人群的结构和吸烟心态的背后却是贫穷、焦虑以及生存压力，大多也是一种随众心理。
",http:////www.baike.com//wiki//%E5%90%B8%E7%83%9F%E5%BF%83%E7%90%86,心理学 概念 社会 社会热点问题 社会问题 ,,,,
吹牛上瘾症,"吹牛上瘾症即说大话上了瘾。吹牛是一种正常心理需求，而过度吹牛是一种心理问题甚至是精神疾病。
",http:////www.baike.com//wiki//%E5%90%B9%E7%89%9B%E4%B8%8A%E7%98%BE%E7%97%87,IN词 心理学 心理疾病 症状 ,,,,
呆小症,"呆小症是一种先天性甲状腺机能低下或发生障碍所引起的病症。患儿头大，身材矮小，四肢短，皮黄、脸肿，智力低下，牙齿发育不全。
",http:////www.baike.com//wiki//%E5%91%86%E5%B0%8F%E7%97%87,中医疾病 健康 内科学 医学 医学名词 医学术语 卫生保健 心理学 心理学术语 生活 生物化学 生物学 疾病 神经学 神经科学 神经科学与心理学 ,,,,
周末焦虑症,"周末焦虑症是单身女白领特有的一种职业病，严重者还会出现抑郁、焦躁等心理问题，甚至心悸、失眠等身体健康问题。周末焦虑症多是由于人际交流不够造成的，专家建议白领女性培养更多的兴趣，积极参加社交活动，减少焦虑感。
",http:////www.baike.com//wiki//%E5%91%A8%E6%9C%AB%E7%84%A6%E8%99%91%E7%97%87,心理 心理学 心理疾病 ,,,,
周线,"周线：就是一周的K线，以周一开盘价为周线的开盘价，以周五收盘价为周线收盘价。以一周内最高价为周线最高价，以一周内最低价为最低价。
",http:////www.baike.com//wiki//%E5%91%A8%E7%BA%BF,基本物理概念 心理学 心理学术语 数学名词 术语 物理学 神经科学 经济专业术语 股票术语 ,,一周的K线,,
味幻觉,"味幻觉是患者尝到食物中有某种特殊的或奇怪地味道，因而拒食，也常与其它幻觉和妄想结合在一起而出现。
",http:////www.baike.com//wiki//%E5%91%B3%E5%B9%BB%E8%A7%89,心理学 心理学名词 心理学术语 神经科学 ,,,,
味觉,"味觉是指食物在人的口腔内对味觉器官化学感受系统的刺激并产生的一种感觉。最基本的味觉有甜、酸、苦、咸、鲜五种，我们平常尝到的各种味道，都是这五种味觉混合的结果。
",http:////www.baike.com//wiki//%E5%91%B3%E8%A7%89,味觉 心理学 心理学名词 心理学术语 物理化学 生理学名词 神经科学 科学 ,teste,,,
味觉快感,"味觉快感是人在受到美味刺激时的一种心理体验，包括满足、欣快、幸福、愉悦等感受。
",http:////www.baike.com//wiki//%E5%91%B3%E8%A7%89%E5%BF%AB%E6%84%9F,味觉 心理学 社会科学 神经科学 科学 ,,,,
味觉混合,"味觉混合亦称“味觉相互作用“。是指不同味觉刺激共同作用于味觉感受器引起的效应。具体有：（1）一种味觉物质适应后会显著影响随后吃进食物的味觉，如适应一种酸味后，会提高另一种酸味的阈限；低浓度的糖溶液会提高人对成刺激的感受性。（2）强刺激抑制弱刺激的作用，如高于8%浓度的糖溶液会降低对咸刺激的感受性。
",http:////www.baike.com//wiki//%E5%91%B3%E8%A7%89%E6%B7%B7%E5%90%88,心理学 心理学术语 神经科学 ,,,,
命题学习,"命题学习(proposition learning): 是指“学习以命题的形式表达观念的新意义“。根据新学习的命题与已有概念或命题之间的关系，可以分为三种类型的命题学习:下位学习subordinate learning)、上位学习superordinate learmning)、组合学习(coor-dinate learning)。
",http:////www.baike.com//wiki//%E5%91%BD%E9%A2%98%E5%AD%A6%E4%B9%A0,心理学 心理学名词 心理学术语 社会学 社会科学 神经科学 科学 定义 解释 释义 ,,,,
命题表征,"命题表征（propositional representation）是指心理表征的一种。以命题形式表征信息的假设性形式。作为一种通用的心理语言，不受母语及感觉道的影响。表征的信息为一些抽象、无感觉通道特异性和类语言的符号。
",http:////www.baike.com//wiki//%E5%91%BD%E9%A2%98%E8%A1%A8%E5%BE%81,心理学 心理学术语 神经科学 ,,,,
咨询,"咨询（consultation）意思是通过某些人头脑中所储备的知识经验和通过对各种信息资料的综合加工而进行的综合性研究开发。咨询产生智力劳动的综合效益，起着为决策者充当顾问、参谋和外脑的作用。咨询一词拉丁语为consultatio，意为商讨、协商。在中国古代“咨“和“询“原是两个词，咨是商量，询是询问，后来逐渐形成一个复合词，具有以供询问、谋划[网络小说]、商量、磋商等意思。作为一项具有参谋、服务性的社会活动，在军事、政治、经济领域中发展起来，已成为社会、经济、政治活动中辅助决策的重要手段，并逐渐形成一门应用性软科学。
",http:////www.baike.com//wiki//%E5%92%A8%E8%AF%A2,心理学 心理学术语 社会科学 神经科学 科学 ,consultation,,,
咿呀语,"咿呀语（babbling）是前言语行为的一种。婴儿发出的类似成人语言中的音节重复但不表达意义的一种特殊语声。继喔啊声发音期后，约出现于3个月～1岁间。这些发音有音节、语调、轻重变化，不断重复，好像只是在以发音做游戏。同社会文化环境下生长的所有婴儿发出的声音都很相似，甚至聋儿也能像正常儿童一样发出咿呀语，但缺乏听觉反馈，比正常儿童停止得早。一般婴儿在八九个月时，咿呀语出现的频率达到高峰，到后期已有升降调变化，称为变调节咿呀语。但仍是无意义的、不能被理解的。
",http:////www.baike.com//wiki//%E5%92%BF%E5%91%80%E8%AF%AD,心理学 ,,,,
哈奇森效应,"哈奇森[英格兰足球运动员]是加拿大的一个业余物理爱好者，他喜欢捣鼓一些奇怪的科学实验，在一次实验中他那摆满各种实验仪器的屋子出现了种种奇妙的现象：放在地上的一根大铁棒竟然飞了起来，在空中悬浮了一秒钟，然后“砰“的一声，又摔到了地上，为了搞清楚真相，哈奇森一次次地重复他的实验，又有令人惊骇的现象发生。比如：物体持续飘浮起来，像木头、塑料、泡沫塑料、铜、锌，它们会在空中盘旋，来回穿梭，形成旋涡并且不断升起，甚至有些物体会以惊人的速度自动抛出，撞击到人身上。这就是“哈奇森效应“，是因为触发零点能而产生的奇妙现象。但是目前就哈奇森效应的真实程度及科学原理仍存争论。
",http:////www.baike.com//wiki//%E5%93%88%E5%A5%87%E6%A3%AE%E6%95%88%E5%BA%94,天文名词 心理学 心理学效应 物理学 科学 管理定律 自然 自然科学 ,,"
 ",,
唯心主义心理学,"唯心主义心理学是指与唯物主义心理学相对立的心理学学说。认为心理、意识是第一性的，是世界的本源，物质是第二性的，是心理意识的派生物。主张心理现象可超越对物质的依赖而独立存在。强调心理是天赋的。与人的客观现实及社会实践活动无关。
",http:////www.baike.com//wiki//%E5%94%AF%E5%BF%83%E4%B8%BB%E4%B9%89%E5%BF%83%E7%90%86%E5%AD%A6,心理学 心理学术语 神经科学 ,,,,
唯灵论,"唯灵论是指—种宗教和哲学学说。该词原指“精灵研究“，在“唯灵论“涵义上使用始自法国库辛的《现代哲学史教程》（1841—1846)—书。就哲学上的涵义而言，唯灵论主张精神是世界的本原，它是不依附于物质而独立存在的、特殊的无形实体。它包括各种不同唯心主义哲学派别和观点。就宗教上的涵义而言，它信仰人死后灵魂继续存在，并通过中介可以和活人相交往。宗教和哲学类型的唯灵论是相互交织的，在古希腊哲学和宗教中，毕达哥拉斯学派和奥耳甫斯教派宣扬灵魂不朽、轮回转世、赏善罚恶的因果报应说，柏拉图在一定程度上接受这种观点。
",http:////www.baike.com//wiki//%E5%94%AF%E7%81%B5%E8%AE%BA,哲学 哲学术语 哲学理论 心理学 心理学名词 心理学术语 文化 神经科学 ,,,,
商业心理学,"商业心理学[学科名称](business psychology )研究在商业活动中经营者和消费者的心理活动及其规律。商业心理学包括消费者心理学、市场心理学和广告心理学等。
",http:////www.baike.com//wiki//%E5%95%86%E4%B8%9A%E5%BF%83%E7%90%86%E5%AD%A6,心理学 心理学名词 心理学术语 社会科学 神经科学 科学 管理学科 ,,,,
啤酒眼镜效应,"啤酒眼镜效应：所谓“啤酒眼镜“就是说喝酒后就好像让你戴上了一幅眼镜似的，看人时会觉得对方更加性感迷人。酒吧或派对上经常出现一个怪现象——几杯落肚，总会觉得身旁的异性会变得漂亮迷人，丑女变貂蝉，丑佬变俊男，这真是醉汉眼里出西施，这就叫“啤酒眼镜“效应。
",http:////www.baike.com//wiki//%E5%95%A4%E9%85%92%E7%9C%BC%E9%95%9C%E6%95%88%E5%BA%94,HOT 心理学 社会现象 社会科学 科学 ,,,,
嗅觉,"嗅觉是一种感觉。它由两感觉系统参与，即嗅神经系统和鼻三叉神经系统。嗅觉和味觉会整合和互相作用。嗅觉是外激素通讯实现的前提。 嗅觉是一种远感，意思是说，它是通过长距离感受化学刺激的感觉。相比之下，味觉是一种近感。
",http:////www.baike.com//wiki//%E5%97%85%E8%A7%89,医学术语 应用科学 心理学 心理学名词 心理学术语 生物化学品 生理学名词 神经科学 科学 ,smell,,,
嗅觉区,"嗅觉区：普通来说是指人体内闻气味的感知区域，目前研究表明，它还能感知危险的功能，使人体避免产生错误的结果。
",http:////www.baike.com//wiki//%E5%97%85%E8%A7%89%E5%8C%BA,心理学 心理学名词 心理学术语 社会科学 神经科学 科学 ,,,,
嗅觉竞争,"“嗅觉错觉“指的是在两个鼻孔同时接受不同的气味的实验中，当人的两个鼻子同时闻到两种不同气味的时候，大脑采用交互的方式分别处理来自两个鼻子感觉到的信息，人们感觉到气味在不断的交互变化。嗅觉竞争只存在于同时闻到不同气味的实验者的意念中这两种气味的物理性质没有发生改变。研究嗅觉系统有利于诊断和治疗患嗅觉疾病的人，尤其是老年人。
",http:////www.baike.com//wiki//%E5%97%85%E8%A7%89%E7%AB%9E%E4%BA%89,医学术语 应用科学 心理学 科学 科学研究 ,,,,
嗅觉过敏,"嗅觉过敏：对嗅气味刺激敏感性增加.是嗅觉障碍的一种临床表现。嗅觉障碍是指部分或全部嗅觉功能下降、丧失或异常。嗅神经为嗅觉上皮穿过筛板到嗅球的神经纤维，嗅觉能力是鼻黏膜中嗅细胞的特性，鼻黏膜、嗅球、嗅丝或中枢神经系统连接部损伤，可能影响嗅觉。临床表现为嗅觉减退、嗅觉丧失、嗅觉缺失、嗅觉倒错、幻嗅和嗅觉刺激敏感性增加。
",http:////www.baike.com//wiki//%E5%97%85%E8%A7%89%E8%BF%87%E6%95%8F,医学术语 心理学 心理学术语 神经科学 ,,,,
四分,"四分，指分为四份；向四方散开等。语出《左传·昭公五年》：“四分公室， 季氏择二。“
",http:////www.baike.com//wiki//%E5%9B%9B%E5%88%86,佛学常见词汇 佛教 佛教术语 分子生物学 宗教 心理学 心理学术语 术语 社会 神经科学 ,,,,
四分之一危机,"对于许多26岁至30岁的青年人来说，他们目前所处的，是被心理学家新近定义的“四分之一生命危机“阶段。他们正在经历着另一版本的“中年危机“，而这一特殊的心理时期则是与当今社会、经济、文化等诸多因素息息相关的。
",http:////www.baike.com//wiki//%E5%9B%9B%E5%88%86%E4%B9%8B%E4%B8%80%E5%8D%B1%E6%9C%BA,心理学 社会 社会心理学 社会问题 ,,,,
回归心理,"心理疾病的一种，是一种不愿面对现实的表现。
",http:////www.baike.com//wiki//%E5%9B%9E%E5%BD%92%E5%BF%83%E7%90%86,心理学 ,,,,
因变量,"因变量（dependent variable）函数中的专业名词，也叫函数值。函数关系式中，某些特定的数会随另一个（或另几个）会变动的数的变动而变动，就称为因变量。如：Y=f(X)。此式表示为：Y随X的变化而变化。Y是因变量，X是自变量。另外“因变量“也特指心理实验中的专业名词。
",http:////www.baike.com//wiki//%E5%9B%A0%E5%8F%98%E9%87%8F,,dependent variable,随自变量变化而改变的量,,
因果研究,"因果研究所属现代词，指的是事物的普遍联系之一。
",http:////www.baike.com//wiki//%E5%9B%A0%E6%9E%9C%E7%A0%94%E7%A9%B6,心理学 社会科学 科学 专用术语 ,,,,
